TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Disponibilidades;Outros;N;Para negociação;;;;;;4502.74;;;;TITULO DE CAIXA;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a pagar;Outros;N;Para negociação;;;;;;18300.25;;;;Despesa Provis?o;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a pagar;Outros;N;Para negociação;;;;;;119.15;;;;PFee  CO  a Recolher;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a pagar;Outros;N;Para negociação;;;;;;5351.06;;;;TXADM A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a pagar;Outros;N;Para negociação;;;;;;26455.78;;;;TXGESTAO A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a pagar;Outros;N;Para negociação;;;;;;26455.90;;;;TXREBATE A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a pagar;Outros;N;Para negociação;;;;;;24343.53;;;;txRebate REBATE;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a receber;Outros;N;Para negociação;;;;;;3673.61;;;;Ajuste Cota Passivo;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a receber;Outros;N;Para negociação;;;;;;99.55;;;;ANBIMA DIFERIDO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;54.995.026/0001-46;SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-09-30;1011617;60930515.36;Valores a receber;Outros;N;Para negociação;;;;;;4906.48;;;;CVM DIFERIDO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;55.068.896/0001-32;POLÍGONO BRAVO CRÉDITO PRIVADO MULTIESTRATÉGIA FEEDER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-09-30;1013651;11945770.69;Cotas de Fundos;;S;;;;;;47760.270000;238929.04;;;;;;PJ;09215250000113;BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;;;;;;;
CLASSES - FIDC;55.068.896/0001-32;POLÍGONO BRAVO CRÉDITO PRIVADO MULTIESTRATÉGIA FEEDER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-09-30;1013651;11945770.69;Cotas de Fundos;;S;;;;;;9403.160000;11710066.05;;;;;;PJ;54519672000137;POLÍGONO BRAVO CRÉDITO PRIVADO MULTI FI EM COTAS DE FI EM DIREITOS CREDITORIOS;;;;;;;
CLASSES - FIDC;55.068.896/0001-32;POLÍGONO BRAVO CRÉDITO PRIVADO MULTIESTRATÉGIA FEEDER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-09-30;1013651;11945770.69;Valores a pagar;Outros;N;Para negociação;;;;;;52593.45;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;55.068.896/0001-32;POLÍGONO BRAVO CRÉDITO PRIVADO MULTIESTRATÉGIA FEEDER FI EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-09-30;1013651;11945770.69;Valores a receber;Outros;N;Para negociação;;;;;;49369.05;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES - FIDC;55.112.192/0001-10;BYX MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-09-30;1010672;28646522.90;Cotas de Fundos;;S;;26.523326;34442.64;12.513658;16275.31;13.005944;16941.99;;;;;;PJ;50269714000178;ID RF FUNDO DE  INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO;;;;;;;
CLASSES - FIDC;55.112.192/0001-10;BYX MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-09-30;1010672;28646522.90;Cotas de Fundos;;S;;0.000000;0.00;0.000000;0.00;44591.722467;22902267.91;;;;;;PJ;52174102000127;BYX CONSIGNADO MULTICONVENIOS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;;;;;;;
CLASSES - FIDC;55.112.192/0001-10;BYX MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-09-30;1010672;28646522.90;Cotas de Fundos;;S;;0.000000;0.00;0.000000;0.00;5510.550646;5732313.00;;;;;;PJ;54477887000132;VALORA BYX WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.112.192/0001-10;BYX MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-09-30;1010672;28646522.90;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;55.112.192/0001-10;BYX MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-09-30;1010672;28646522.90;Valores a pagar;Outros;N;Para negociação;;;;;;5000.00;;;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;55.112.192/0001-10;BYX MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-09-30;1010672;28646522.90;Valores a receber;Outros;N;Para negociação;;;;;;0.00;;;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;55.132.551/0001-09;GUINNESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1007175;3600164.28;Cotas de Fundos;;N;;0.000000;0.00;0.000000;0.00;1598.470000;3569373.89;;;;;;PJ;55135135000156;D&C JUDICIAIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECUPERAÇÃO DE CRÉDITO;;;;;;;
CLASSES - FIDC;55.132.551/0001-09;GUINNESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1007175;3600164.28;Cotas de Fundos;;N;;51.130000;4000.00;0.000000;0.00;412.370000;32563.65;;;;;;PJ;06175696000173;ITAÚ SOBERANO RENDA FIXA SIMPLES FIF DA CIC RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;55.132.551/0001-09;GUINNESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1007175;3600164.28;Disponibilidades;Outros;N;Para negociação;;;;;;484.09;;;;Disponibilidades;;;;;;;;;;;
CLASSES - FIDC;55.132.551/0001-09;GUINNESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1007175;3600164.28;Valores a pagar;Outros;N;Para negociação;;;;;;4121.33;;;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;55.132.551/0001-09;GUINNESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1007175;3600164.28;Valores a receber;Outros;N;Para negociação;;;;;;1863.98;;;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;55.139.905/0001-39;PLGN EQUIPE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013644;35565835.94;Cotas de Fundos;;S;;;;;;45047.450000;225357.78;;;;;;PJ;09215250000113;BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;;;;;;;
CLASSES - FIDC;55.139.905/0001-39;PLGN EQUIPE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013644;35565835.94;Cotas de Fundos;;S;;;;;;28285.070000;35224307.26;;;;;;PJ;54519672000137;POLÍGONO BRAVO CRÉDITO PRIVADO MULTI FI EM COTAS DE FI EM DIREITOS CREDITORIOS;;;;;;;
CLASSES - FIDC;55.139.905/0001-39;PLGN EQUIPE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013644;35565835.94;Valores a pagar;Outros;N;Para negociação;;;;;;9.54;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;55.139.905/0001-39;PLGN EQUIPE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013644;35565835.94;Valores a receber;Outros;N;Para negociação;;;;;;116180.44;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Títulos Públicos;;N;Para negociação;0.000000;0.00;0.000000;0.00;3.000000;11897.67;;;;;2050-08-15;;;;;760199;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;98.900000;12148189.03;;;;;;PJ;07727757000120;EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;5.970000;7366834.70;;;;;;PJ;11823118000136;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL PREVIA;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;12473.570000;15424651.69;;;;;;PJ;15578550000160;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL MILÊNIO RECEBÍVEIS LP;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;17905.880000;22165325.19;;;;;;PJ;17198574000119;PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;11445.540000;24050614.55;;;;;;PJ;20791371000146;INTERBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;9922.220000;12287881.39;;;;;;PJ;21888857000160;OS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;320.320000;12382185.64;;;;;;PJ;22175369000178;CONFIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;145.700000;10018044.63;;;;;;PJ;24546098000145;GII GESTAO INTELIGENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;14920.500000;17259014.97;;;;;;PJ;27456204000198;PREMIUM RECEBÍVEIS MULTISSETORIAL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESP LIMITADA;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;837.020000;26053655.54;;;;;;PJ;29187006000100;CONTATO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;108.230000;6203046.44;;;;;;PJ;29236389000150;TREVYS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;6331.690000;12342283.20;;;;;;PJ;29492868000138;MULTI RECEBÍVEIS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;9.910000;12401457.58;;;;;;PJ;29720582000162;SG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;17909.790000;17909793.36;;;;;;PJ;29720639000123;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JPM III;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;S;;;;;;2819512.020000;4934693.31;;;;;;PJ;30630384000197;SOLIS VERTENTE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;9318.210000;11839005.31;;;;;;PJ;38315192000106;FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;277.550000;12353671.34;;;;;;PJ;40895649000132;AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;14920.670000;18509582.06;;;;;;PJ;42154687000160;MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Cotas de Fundos;;N;;;;;;19884.300000;24648189.21;;;;;;PJ;52304780000167;STARS BANK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;55.140.787/0001-89;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-09-30;1013688;280140285.76;Valores a pagar;Outros;N;Para negociação;;;;;;169731.05;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;38.430000;2827379.28;;;;;;PJ;07727757000120;EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;2000.000000;2333958.99;;;;;;PJ;08315045000167;HOPE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;540394.000000;204099.93;;;;;;PJ;08417544000165;CRÉDITO UNIVERSITÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;10.000000;532632.82;;;;;;PJ;08654210000105;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL ONE7 LP;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;4279.310000;4792238.16;;;;;;PJ;09172117000127;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL ÁSIA LP;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;S;;;;;;44100.840000;220622.19;;;;;;PJ;09215250000113;BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;0.600000;691682.12;;;;;;PJ;12254372000123;GARSON - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;2.650000;3068899.36;;;;;;PJ;12400421000199;LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;99.000000;1824391.33;;;;;;PJ;12813212000177;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;449.970000;2344874.06;;;;;;PJ;14166140000149;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;S;;;;;;3384136.030000;11156406.76;;;;;;PJ;16565016000181;BTG PACTUAL CDB I FUNDO DE INVESTIMENTO RENDA FIXA;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;13.370000;1030269.40;;;;;;PJ;17468142000180;VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;2.200000;2128197.08;;;;;;PJ;18563847000140;LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;397.680000;412466.74;;;;;;PJ;18862277000199;BRASFOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;1832.480000;2447318.92;;;;;;PJ;19424642000146;LOTUS PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;31.000000;1782070.28;;;;;;PJ;20057764000120;HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;37.150000;1472727.53;;;;;;PJ;22175369000178;CONFIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;43.370000;1740804.41;;;;;;PJ;24987402000190;SEJA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;55.234.575/0001-60;BW 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-09-30;1013555;100424297.76;Cotas de Fundos;;N;;;;;;82.850000;4785347.00;;;;;;PJ;29469420000101;MULTIPLIKE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
